rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth,Cluster ID,confidence_score
3531, andrew, cambell,35, dennis street, brindabella specialist centre, whorouly,3636, vic,19420601,2492,1.0
3532, coleman, jaiden,47, radcliffej street, fernbank, concord,4550, vic,19720423,2493,1.0
3533, jacob, hassall,33, murchisbon street, torbanela, yabba n orth,3632, nsw,19790619,2494,1.0
3534, braedon, block, , mulga street, dalkeith cottage, toorak,7190, sa,19790281,2495,1.0
3535, evan, dreyer,21, smiths road, sydney road, redbank plains,2611, vic,19930408,2496,1.0
3536, alexadra, dolan,12, oxley s treet, cranky jack, ,3165, qld,19540418,973,0.8054800521349761
3537, madeleine, green,20, weetman place, hopeview, orang,2152, vic,19911013,708,0.9059387446641102
3538, aaliyah, huddy,60, currong street, chactor, wellington point,2232, sa,19310408,464,0.8503522934946425
3539, sophie, hobson,113, hytten place, envir ona, padstow,3429, vic,19261103,2497,1.0
3540, emma, goldet,381, fullerton crescent, , campsie,2107, qld,19260419,611,0.6533913924323698
3541, baiely, wyllie,17, howie court, barra barroo, north m aclean,6210, vic,19611221,2498,1.0
3542, jesse, tenant,33, baldwind rive, anzac house (cnr drcher s street, mansfield,2500, nsw,19760607,409,0.8727839222063982
3543, matthews, nicholas,8, collingridge street, rookanore, ardere,2756, act,19911014,2499,1.0
3544, zachiariah, reid,8, dixon drive, bletchly park, toowoomba,2068, wa,19027803,2500,1.0
3545, laura, wegb,6, , martins well station, tri gg,2108, vic,19690412,977,0.7797328
3546, mattheo, haren,52, bentham street, kularoo garden, robina,3941, vic,19770918,2501,1.0
3547, , de paoli,12, neumayer street, riverland village, prospect,2452, nsw,19990313,325,0.8561891850608451
3548, jacob, marampon,39, lowanna street, , keysborough,3806, vic,19820914,190,0.8583149334056809
3549, leo, robson,13, nullagine street, , ingham,3804, vic,19560910,951,0.9154551
3550, , stanfield,9, , glenlee, arunddl,3034, nsw,19970826,2502,1.0
3551, cameron, burford,114, brand street, diamond star, casino,5098, nsw,19240223,2503,1.0
3552, sophie, cotbin,7, calder crescent, , figtree,3810, nsw,19470413,2504,1.0
3553, ellie, beazley,93, , kuliup, spotswood,870, vic,19350718,2505,1.0
3554, oliver, blake,8, outtrim avenue, , st lucia,2298, qld,19891203,560,0.7603015325424475
3555, barnabh, siggins,51, hurley street, lakes retireemnt estate, kempsey,5162, vic,19981021,944,0.8336119817369637
3556, jade, browne,12, noble close, circle h, avoca,3180, qld,19921015,58,0.9119493352119841
3557, timothy, bellchambers, , buggy crescent, medica ldentre, pymble,2323, vic,19210723,241,0.9047174449964982
3558, , abeywickrama,16, carnegie garden, derry lodge, armidale,2299, qld,19130224,183,0.8015005430115462
3559, clement, hyland,18, throsby crescent, carrington retrmnt vlge, mount gravatt,2176, qld,19581028,975,0.9407711
3560, rednond, melissa,11, alroy circuit, braemore, long jetty,4852, sa,19501114,2506,1.0
3561, connro, white,706, monaro cr escent, birrabilla, point lonsdale,2088, wa,19310818,2507,1.0
3562, ronan, phillpott,70, southwood retreat, tieve tara, lalor,2177, sa,19530921,808,0.8075484521246575
3563, samuel, bishop,142, beedham place, buffel rise, highbury,3844, vic,19450525,994,0.9189151
3564, vendula, webcb,3, molloy crescent, gwandakan, clayton,2680, nsw,19350812,768,0.7548218704083263
3565, kennealy, joshua, , bardolphustreet, , killara,2500, wa,19880210,2508,1.0
3566, jacob, kopievsky,24, downward place, banksia village, bunbury,4671, qld,19470530,176,0.7834323198672881
3567, emiily, wilkins,120, chuculba crescent, rowethorpe, blacksmiths,2122, sa,19470425,2509,1.0
3568, domenique, paterson,15, , merewether pufblic school, greensborough,3138, qld,19161017,517,0.7423295585834591
3569, , musolino,342, elliott srfeet, kildarra, bedfordale,2081, qld,19631110,2510,1.0
3570, liam, matthews,87, alexandra street, albeni station, eight mile plains,2101, qld,19250915,2511,1.0
3571, alexa-rose, white,22, warrego circuit, burnside, bayswater,3040, nt,19160822,111,0.721691662226172
3572, jaes, campbell,1181, jaeger circuit, hamden place, beechboro,3943, qld,19991103,960,0.8214463394459957
3573, mahony, sebastian,23, le gallienne street, brentwood vlge, sunshine,4073, qld,19750108,2512,1.0
3574, gloufssis, blake,10, bate place, , poochera,2143, vic, ,2513,1.0
3575, jake, westbrook,15, booroondara street, ascot park, salisbury east,2074, nsw,19001115,625,0.861289583780274
3576, jasmine, aledrson,287, casuarina street, , wonthella,3601, nws,19680723,774,0.5930435472706115
3577, william, sztolc,49, manuka circle, crown allotment, marsden,3136, vic,19780124,2514,1.0
3578, ellen, thuleow,69, litchfield place, killara lodge, mill park,4053, wa,19281110,2515,1.0
3579, juliana, berry,42, nungara street, tantallon, alfords point,2620, nsw,19630218,2516,1.0
3580, isabella, rundle,8, fawknerstreet, emerald agrigultural college, pottsvklle,6154, nsw, ,114,0.8209030822765473
3581, madison, white,18, enright drescent, mystra, bassendean,3081, wa,19071011,2517,1.0
3582, annalise, ebert,18, cuscaden crescent, sunny-brae, surrey hills,2444, wa,19280516,2518,1.0
3583, emiily, robson,97, bungonia street, st francis vlge, dianella,5066, wa,19420328,820,0.8765359783673089
3584, jake, green,12, cussen street, blacksdane private sanctuary, blacktown,6152, vic,19040723,2519,1.0
3585, greeb, madeleine,20, weetman place, hopeview, orange,2125, vic,19911013,2520,1.0
3586, tyron, girdler,5, galibal street, vanorluc rmb 4050, sale,7050, nsw,19630710,2521,1.0
3587, nicholas, pamplin,9, werriwa crescent, inglewood, dinner plain,4101, nsw,19891125,982,0.7463956426839883
3588, monique, stoneman,53, balsillie acrescent, emuv ale, bilbul,4226, wa,19920924,2522,1.0
3589, john, hamblin,27, wallace place, claymore springs, woy woy,6758, vic,19171215,360,0.7489747417504466
3590, emma, golder,381, fullerton crescent, carey oark, campsie,2107, qld,19260419,611,0.8162945947399262
3591, emiily, beattie,7, cuscaden crescent, danric lodge, albion park,6275, qld,19340317,2523,1.0
3592, grayson, stanley,9, eaglemont retreat, kimberley, ,4107, tas,19710422,218,0.8207840459566946
3593, paul, cole man,35, fisk street, , nort hryde,2710, sa,19940821,2524,1.0
3594, matthew, sunderland,522, max henry crescent, tigers hill, banks,4152, nsq,19190521,372,0.9179987
3595, hana, weaver,8, colvin street, , albufy,6084, ,19181111,235,0.7338355763900519
3596, madison, ,25, southlands shops, yellow dam, humpty doo,6110, tas,19545129,2525,1.0
3597, courtney, dumphy,22, nardoo crescent, warringa nebraska, tingalpa,2114, nsw,19340914,2526,1.0
3598, natalee, coleman,293, minns place, , waterman,3910, vic,19110405,95,0.8723022604734687
3599, helen, ebert,21, garratt street, braeburn, aspley,2024, vic,19710327,441,0.7503153348378646
3600, samuel, voivodich,43, manton place, brentwood vlge, buddina,4218, nsw,19820724,459,0.7332191138825388
3601, matthew, green,19, , cotswold park, lake bathurst,3194, vic,19981225,2527,1.0
3602, isabella, white,357, beasleys treet, short st (cnr firs tave) & albion park r, para hlls,3149, sa,19380127,515,0.6907157213759498
3603, nathan, daehn,204, , homevea, adamstown,2617, vic,19110417,2528,1.0
3604, lachlan, etheribgton,92, westbury c ircuit, mallaxby, greenbushes,5045, nsw,19950411,2529,1.0
3605, jamse, warneke,56, namadgi circuit, carrangarra, dalgy,3000, nsw,19140410,386,0.6577255569951903
3606, lochlan, mlor,10, albermarleeuplace, ponderpsa, woori yallock,5355, qld,19780720,583,0.6025334974861298
3607, kyle, minarfs,23, beetaloo street, old post office, downer,9396, wa,19180430,318,0.7847979946095895
3608, jakib, clarke,47, leven street, lamington national, primbee,5062, vic,19970324,480,0.9013646853169479
3609, thomas, simmoncs,17, lyall crescent, , berrimah,3163, nsw,19590127,357,0.8809844208135614
3610, charlotte, hyland,25, madsen place, leisure living vlge, clarinda,3108, qld,19340909,41,0.8667411632208614
3611, daniel, nguyen,9, castleton crescent, south macroom, st johns park,5157, sa,19620518,672,0.8496398956750987
3612, jett, colegate,55, hampto n circuit, gibraltar, st albans,6011, nsw,19021119,847,0.8610657959181542
3613, teaha, binns,62, castley circuit, warrambucca garden, rokeby,3816, nsw,19760420,846,0.7949331789066698
3614, stephnie, westbrok,13, badimara street, , labrador,2010, act,19520107,2530,1.0
3615, jaiden, coleman,47, radcliffe street, fernbank, concord,4550, vic,19720423,2531,1.0
3616, hayden, covino,10, deamer crescent, glengariffe, north ryde,2750, qld,19541104,135,0.7934558357787403
3617, luke, kennison,19, minchin place, , sale,4178, qld,19830606,2532,1.0
3618, noah, weller,174, swanton street, morago, valentine,7305, nsw,19540118,347,0.8038390753401943
3619, matthew, green,3, larpent street, brentwood vlge, dianella,2101, vic,19410114,761,0.8310970941194438
3620, harley, shelley,27, gilmore crescent, elura homestead, bundaberg,2120, nsw,19860129,2533,1.0
3621, felicity, pulford,25, federal highway, argyle, mayfield,4125, qld,19860610,321,0.8421035292844193
3622, jessica, anjewierden,6, duffy street, kianinny cabins, bongaree,2227, qld,19120208,995,0.829199
3623, coopcer, boyle,10, degraves crescent, , adaminaby,2232, nsw,19901020,539,0.8687145
3624, xepheren, everett,90, packer street, yonda pines, bulinba,4207, sa,19750202,662,0.7982031521149231
3625, hayden, cochrane,193, boolee street, dunbar heights, kirrawee,2161, wa,19750824,2534,1.0
3626, fikipov, imoegn,82, freda bennett circuit, , mount dolah,3162, nsw,19780527,2535,1.0
3627, renee, mccarthy,6, buckmaster crescent, dallyn, monto,2615, ,19130601,2536,1.0
3628, neve, thandi,232, mcmaster street, brinjarry, belmont north,3134, qld,19901230,627,0.8513426369880529
3629, , auch-schwelk,199, beaucham p tstreet, mindaree, camira,6021, qld,19830702,2537,1.0
3630, , domarecki,3, kenyon circuit, wimdaliri, lilli pilli,2905, nsw,19840424,2538,1.0
3631, dixon, breony,39, downard smtreet, , kellyville,4224, vic,19351022,2539,1.0
3632, ellen, dixon,69, litchfield place, killara lodge, mill park,4053, wa,19281110,344,0.8107860885769406
3633, rosie, rundle,50, sturt avenue, tal onmane, bundaebrg,2263, nt,19751109,83,0.6236665549306846
3634, madelyn, egan,2, bourchier close, brentwood vlge, carrum,5155, qld,19540426,749,0.8105589
3635, amelia, kochiwama,44, antares crescent, telopea park, benowa,7017, nsw,19000626,33,0.7707218524068913
3636, megan, purdin,8, lyndon street, hawkesbury natural health acupuncture ce, minchinbury,2225, vic,19641218,852,0.8157240197010275
3637, george, artis,49, macfarland crescent, tulla brura, springfield,4019, vic,19810320,277,0.8112140988565208
3638, harley, mccarthy,48, kavel street, rawdon, grenfell,4740, qld,19720307,2540,1.0
3639, natahn, challmenor,1, kinross farm, wellingtonnstreet, cronulla,5190, vic,19600213,2541,1.0
3640, aiden, ryan,292, gundu lu place, honey patch, mosman,3076, wa,19360524,68,0.9197636835162301
3641, hannah, haeusler,7, canterbury crescent, the mall, cardiff,3049, nsw,19980607,2542,1.0
3642, connor, garnett,40, endeavour street, glengariffe, winston hills,3815, qld,19780304,2543,1.0
3643, james, novak,27, gepp pboace, old post office, thornbury,3098, nsw,19030905,753,0.8651013339952542
3644, zac, maynard,142, clanville, spowersjcircuit, nambour,3500, vci,19041015,2544,1.0
3645, madeline, clarke,7, lambrigg street, bribie retirement, broadmeadows,2198, sa,19110724,2545,1.0
3646, bailee, bevsi,26, fitzsimmons street, sovereign court, rochester,2620, vic,19070106,345,0.7300336072620413
3647, benjamin, loew,96, macleay s treet, , wanneroo,2530, vic,19261198,2546,1.0
3648, james, white,63, brownless street, whispering pines, campbelltown,3130, nsw,19530706,2547,1.0
3649, lowe, harley,3, fox place, cooeepalms, gerogery,4790, nt,19140723,403,0.875938714163065
3650, jaiden, feeney,15, coode street, dugout 65, blackall,3040, nsw,19370722,2548,1.0
3651, george, artis,49, macfarland crescent, tulla burra, springfield,4019, vic,19810320,277,0.8476717271067291
3652, nikita, zheng,11, jalanga crescent, miami, alfred cove,2140, nsw,19611024,2549,1.0
3653, isabelle, broohkouse,105, kavel street, c/-the student village, riverwood,6010, wa,19200905,733,0.7297128258562793
3654, kadin, millar,20, prout place, rich meadows, aspley,4815, wa, ,2550,1.0
3655, shandril, bristoxw,171, william webb drive, locn 10045, emu plains,4868, viv, ,777,0.7757611750159183
3656, logan, green,7, marlockstreet, kersley mews, kaniva,6233, nsw,19440514,2551,1.0
3657, anton, dukic,18, forsyth place, copely, unanderra,5076, nsw,19800615,2552,1.0
3658, dillon, stubbs,40, murphy street, the swamp, salisbury east,7300, sa,19851018,530,0.7067783925031106
3659, emiily, vodden,41, clement place, arcadia, st johsn park,2170, nsw,19811218,121,0.8034599494942236
3660, patrick, vincent,21, outtrim avenue, glendower, willetton,3984, nsw,19510921,698,0.8643235337401228
3661, hanna, white,47, waratah sjtreet, , greensborough,3066, vic,19240312,649,0.5199086112728728
3662, erin, donaldson,13, hawkesbury crescent, aralee, lewiston,7018, ,19810427,920,0.8790823232278111
3663, hannah, auch-schwelk,199, beauchamp street, old post office, camira,6022, qld,19830702,298,0.7062523958628537
3664, emiily, zimmermann,38, redfern s treet, blue mountaih lagoon, riverwood,3350, nsw,19621028,848,0.91403466
3665, , campuepll,19, lode place, eden park, rowville,3043, sa,19570115,2553,1.0
3666, samantha, brinsmead,103, bokhara circuit, jumble springs, mentone,2282, nsw,19150124,2554,1.0
3667, charlie, goode,7, tauss place, grandview, mitcham,2575, vic,19761213,50,0.7754282454193415
3668, , weller,24, copland drive, , birminghamgardens,4350, wa,19270516,2555,1.0
3669, arabella, meadows,13, bridge place, lyndonl odge, malvern east,2794, wa,19840422,2556,1.0
3670, adriauna, beadle,19, wakelin circuit, , werrington,4607, vic,19740613,622,0.7963296320780392
3671, katelyn, colegate,55, fiveash street, retirement village, londonderry,2195, nsw,19280828,39,0.8151769720363489
3672, stephanie, whitae,7, tambo street, dunfield park, eight mile plains,3751, nsw,19460625,451,0.8519131211879524
3673, jack, shepherd,226, callister crescent, paradise lake resort, lindfield,5037, nsw,19930210,455,0.9407711021989162
3674, melanie, bouras,74, inwood place, gorge creek orchards, hoppers crossing,2203, nsw,19971016,506,0.8116282225633237
3675, todz, jolly,5, burkit tstreet, melma, ermington,4226, wa,19360831,814,0.7071977834359737
3676, mitchell, chanter,1, learmonht drive, , benowa,3150, qld,19220713,937,0.79600227
3677, mia, elwan,19, macgregor street, rosedale, belmont,4703, vic,19990330,287,0.7470863708232554
3678, meg, mcgregor,51, pickering street, willandra, glenelg south,2043, tas,19300304,2557,1.0
3679, teaha, binns,26, castleyzcircuit, warrambucca garden, rokeyb,3816, nsw,19760420,846,0.7041847358488605
3680, , eglinton,24, curriecrescent, woorinyan, riverwood,3749, qld,19180205,743,0.9179957
3681, bailey, tebbutt,42, beasley street, bendarra, lemon tree passage,3233, nsw,19680108,2558,1.0
3682, ruby, hingston,143, cuzens place, the bria rpatch, roserud,6104, vic,19700614,996,0.8623065948618432
3683, amber, pamplin,58, andrea place, milton, seven hills,5045, wa,19370407,88,0.7895023817590145
3684, emiily, vodden,41, clement place, , st johns park,2170, nsw,19811218,121,0.7858754752560226
3685, robin, morrison,14, markham street, balmain cove, broadmeadows,6169, vic,19250124,431,0.8546030623793273
3686, marley, hentze,94, tardent street, loma langie, seaton,2759, nsw,19510221,532,0.8465307884333453
3687, angus, rosa,62, gormanston crescent, mlc centre, kirwan,3350, sa,19250817,2559,1.0
3688, finn, clarke,330, murranjis treet, the mount, primbee,4101, qld,19031121,850,0.83331263
3689, charlie, block,10, mulga street, dalkeith cottage, toorak,7190, sa,19790821,997,0.79435116
3690, jasmy, ,198, alfred hill drive, glanworth station, ,3496, vic,19440409,2560,1.0
3691, campbell, bosslwy,176, caley crescent, glen ayre, frankston,4880, nsw,19640224,998,0.8287409
3692, liam, whiteway, , cotton street, tubbarubba, park orcaards,3123, vic,19610704,2561,1.0
3693, jade, arkit, , carlile street, tralee c ottage, kempsey,2170, tas,19380522,999,0.66533643
3694, sophie, pascoe,160, blackman crescent, lamington national, pacific paradise,3284, sa,19941127,943,0.8457935438229902
3695, thomas, miles,18, caley crescent, villa 2, sunsjhine,4703, sa,19620721,930,0.7193705858069863
3696, lauren, paine,23, mcvey pnlace, yambira, mallacoota,2463, wa,19440502,2562,1.0
3697, amelia, blake,1, halfrey circuit, mt pleasant, shoalhaven heads,6162, sa,19880506,473,0.8923912027379226
3698, caleb, grigs,108, dookie sxtreet, pmb 63, berala,2456, vic,19700102,1000,0.9147123
3699, elana, collier,11, glynn street, ston ehnge, eden,2617, vic,19100919,2563,1.0
3700, braiden, ewald,7, kambah exchange street, petriwil, yangebup,2135, vic,19631104,301,0.8859404956218131
3701, brinley, white,21, boobialla street, , carlingford,2830, qld,19241214,21,0.7591071624008774
3702, mikaela, white,4, anzac park, villa 5, blair athol,4557, vid,19811017,518,0.7557535674174034
3703, matthew, donaldson,14, manity court, pacific terraces, charmhaven,3101, vic,19940825,7,0.7936486034669108
3704, bailee, leitis,58, maddock place, jing ara, nowra,4171, qld,19950112,59,0.6877326599593212
3705, leon, haar,24, inwood lace, brindabella specialist centre, newcastle,4011, vic,19930327,647,0.8290745933559138
3706, bianca, shepherd,22, newdegate street, burbong cottage, fairyshill,2069, qld,19060315,660,0.897928634693511
3707, jarrod, clarke,18, guthridge crescent, lyra park, moana,3011, qld,19000830,349,0.8778820054673534
3708, beckwith, tess,13, musgravestreet, dale view, caloundta west,2905, wa,19350624,2564,1.0
3709, henry, jouravlev,23, belconnen way, townview, kingsford,6069, vic,19010319,2565,1.0
3710, , pacey,22, officer crescent, ken hunter lodge, carlingford,6105, wa,19991009,2566,1.0
3711, shakirah, evans-zijlstra,1, ashkanasy crescent, townview, robina,2340, vic,19510905,66,0.8946622629082422
3712, chelsea, meadows,24, duffy street, , shenton park,3162, vic,19861126,2567,1.0
3713, kayla, humphreys,3, carbeen street, , dianella,2033, qld,19250422,2568,1.0
3714, olivia, blackwell,21, barton highway, rowethorpe, broken hill,2229, qld,19641223,2569,1.0
3715, hamish, ryan,33, bonney tsreet, , adamstown,2242, nsw,19161128,1001,0.5600649361003827
3716, luka, rees,364, solly place, wyoming park, strathbogie,2327, vic,19000103,540,0.833844
3717, chelsea, quilliam, , , , rosewhite,2756, nsw,19531012,242,0.6977323869468381
3718, oscar, boyes,13, mcgivern crescent, nullabean, yarrawonga,2145, nsw,19040415,2570,1.0
3719, holly, afford,16, investigator street, amaroo hostel, carnegie,3162, qld,19640331,2571,1.0
3720, emiily, bullock,251, ivo whitton circuit, kacadoo, blackburn north,3746, nsw,19470901,477,0.8914002996040686
3721, andrew, herbert,20, yeo close, st vincents medical centre, oakey,3840, qld,19510816,2572,1.0
3722, madison, gpreen,3, larpent street, brentw ood vlge, dianwlla,2101, vic,19410114,2573,1.0
3723, tahni, ,2, eaglemont retreat, hopetoun quays, scarborough,5045, qld,19390818,2574,1.0
3724, olivet, goodeve,218, brigalow street, tourist park, riversgone,4018, vic,19860113,801,0.8519040657881232
3725, victoria, pulford,7, summerville crescent, , blackrock,2319, vic,19240707,604,0.7840175094459028
3726, bryce, mason,212, tank street, burrawong park, penrith,4305, nsw,19260419,2575,1.0
3727, alexanrda, clarke,184, yakpatoon, sadlier street, frankston,2756, qld,19190129,2576,1.0
3728, breeanne, dibben,6, collicott circuit, berkley lodge, blacktown,2317, nsw,19241203,2577,1.0
3729, nathas, morriosn,59, peppin place, , eaglehawk,6172, qld, ,554,0.7692753507189514
3730, isabella, clarke,59, gillespiqe street, flr 5 john flyn medical centre, mount victoria,2147, act,19950110,74,0.8716260596607105
3731, jack, mcgjrk,33, , , frenchs forest,3462, nsw,19940814,2578,1.0
3732, jade, jolly,10, jinka street, redlands, avondale heights,4510, nsw,19310801,2579,1.0
3733, oliver, sal t,25, mcmillan c rescent, halls of residence monash university, coffs harbour,7301, qld,19311218,450,0.763798601851909
3734, mikayla, clarke,4, richardson circuit, windy gully, campbell town,3184, vic,19970326,1002,0.8166792
3735, max, white,47, bendigo street, mater professional centre, samford,3674, nsw,19940426,82,0.9154551021140532
3736, george, blma,15, mcdonald street, burnside, mount eliza,6567, vic,19730806,491,0.6710360236397241
3737, timothy, broadby,1, marengo place, lewin lodge, leonardshill,2707, qld,19670530,896,0.6712540983412019
3738, nathan, reid,49, coobina place, violet creek, mcdowall,7004, qld,19960510,2580,1.0
3739, arabella, stubbs,64, ringrose crescent, the aprk, st huberts island,5007, wa,19261116,799,0.7886048393090059
3740, xavier, willing,72, blackbutt street, upa cottages, raceview,2506, nsw,19060211,822,0.8759368
3741, samara, willing, , , coolinda, concotd,3765, nsw,19270204,240,0.84244979307475
3742, charlotte, mccracken,5, , flr 5 john flynn medical centre, bligh park,4814, nsw,19570529,128,0.8718106742418841
3743, lachln, tebbutt,457, jim pike avenue, bendarra, lemon tree passage,3233, nsw,19680108,629,0.8079384906606903
3744, , abeywickrama,16, strzelecki rcescent, , armidale,2299, qld,19130224,2581,1.0
3745, emiily, white,6, cheeseman place, site lakes caravan park, midland,5023, nsw,19500222,2582,1.0
3746, sophie, pascoe,160, blackman crescent, lamington n ational, pacific aradise,3284, sa,19941127,943,0.8008786034972213
3747, wli, vincent,2, slessor crescent, tulliallan, mount isa,2076, nsw,19570306,445,0.6508082721377938
3748, charlotte, glass,3, sculptor street, green farm mates, hahndorf,2581, qld,19510713,358,0.9112645538856197
3749, timothy, broadby,1, marengo place, lewin lodge, urabgan,2770, qld,19670530,896,0.4673448566354267
3750, lucy, bela,1619, myall street, cohuna estate, ryde,4163, vic,19090524,1003,0.68640727
3751, kelsey, nguyen,11, champion place, rosebrook, boronia heights,2036, nsw,19130601,621,0.8664340954515192
3752, timothy, britten,11, clarkson street, wyoming park, ulladulla,7320, wa,19680222,840,0.9159913
3753, kirimovs, joshuaa,19, slessor crescent, anglican guest village, christie downs,5041, vic,19320714,2583,1.0
3754, rebecca, gripton,47, , australia fair medical west centre, balwyn north,6030, wa,19420626,755,0.5528533460769773
3755, thorpe, sayra,644, wongasquare, monkman street, canley heights,5025, vic,19580420,2584,1.0
3756, adele, walls,1, abercrombie circuit, congreave court, beverly hills,3219, qld,19041026,2585,1.0
3757, ryan, indiana,103, brimage place, dudley specialistt medical centre, kangaroo flat,3193, nsw,19770224,398,0.8683794721781699
3758, sean, matthews,19, , marandyvale, bunbury,5051, sa,19520805,438,0.8763259737180191
3759, sara, stanley,15, quinlivan crescent, pacific ranch, joondanna,2119, sa,19220615,2586,1.0
3760, katelyn, thurlow,10, mccawley street, bell place (cnr bell r road, seddon west,2452, vic, ,2587,1.0
3761, jackson, cherini,5, dennis street, belmont bayview park, marburg,4507, qld,19680225,2588,1.0
3762, ruby, goryan,2, keartland street, nedlyn, scarborough,3023, wa,19351205,2589,1.0
3763, haryley, mccarthy,177, pridhamp street, miltoh, marsden,3165, nsw,19080419,0,0.7833290766674114
3764, freya, warnock,5, , locn 3s39, st clair,6185, nsw,19120525,2590,1.0
3765, emiily, skeen,280, belconnen way, locatln 6656, templars,2133, sa,19390814,328,0.8263544618315976
3766, berryman, phoebe,25, badimaraqstreet, garden est, toronto,3146, qld,19241130,2591,1.0
3767, rachyel, byers,17, hilder street, berowra, palmefrston,4740, nsw,19550530,173,0.5843686817764158
3768, kobe, geore,19, tenison-woos circuit, cliff huose 2, frankstwon,3028, qld,19960914,353,0.5359920253579566
3769, isabella, shandley,57, fincham crrscent, wilga, thebarton,2642, nsw,19520602,289,0.8832070904307708
3770, courtney, bellchambers,8, brigalow street, glendas, arundel,3041, vic,19001227,2592,1.0
3771, matthew, greeb,3, larpent street, brentwopd vlge, dianella,2101, vic,19410114,761,0.7682287754417535
3772, nicole, carbone,46, schlich nstreet, simpson army barracks, toowoomba,3000, wa,19030926,587,0.8383502495807804
3773, blakde, green,10, bate place, janglen, poochera,2134, vic,19160406,800,0.8069551598607119
3774, jared, gajda,112, letters street, , coombabah,2792, nsw,19560718,2593,1.0
3775, imogen, braithwaite,15, rosman circuit, langlw igh, nhill,7273, qld,19080131,488,0.58957045668302
3776, sachin, garcia,25, tanderra crescent, villa 2, geraldton,2705, sa,19320919,534,0.916379702147447
3777, joshua, torzillo,92, maclaurin crescent, glubbaan, hawtcorn,2148, nws, ,873,0.7814657006044862
3778, travis, stulbs,42, scardon treet, st john of go hospital, calen,2156, nsw,19010228,656,0.8549462561071766
3779, leonl, haar,24, inwood lace, brindabella speci alist centre, newcastle,4019, vic,19930327,647,0.6940137197118164
3780, rebecca, trenerry,323, ashburner street, little glencoe, roxburgh park,2000, wa,19050103,339,0.7757392126040488
3781, amelis, sturck,29, winser c rescent, pangani, coffs harbour,2255, vic,19640311,2594,1.0
3782, jacob, satterley,45, mclachlan crescent, pyramid cara park, long beach,2042, vic,19570212,2595,1.0
3783, george, artis,49, corona place, tullanubrra, springfield,4109, vic,19810320,2596,1.0
3784, bayley, campbell,27, rushbrook circuit, wilga, port leliot,2487, nsw,19790307,2597,1.0
3785, nicholas, polmear,6, wynn street, bowen palms caravan park, coffs harbour,5017, nsw,19070819,2598,1.0
3786, emma, louca,1, morton street, pinecroft, berwick,3377, vic,19590308,2599,1.0
3787, , bouras,74, inwood place, gorge creek orchards, hoppers crossing,2203, nsw,19971016,2600,1.0
3788, matthew, clarke,7, illawarra court, carisbrook, south perth,4670, vic,19340701,2601,1.0
3789, elizabeth, stephenson,56, hallen close, warra, kununurra,4127, nsw,19121119,422,0.9008076224120201
3790, aimee, trzcinski,117, jacobs street, , frankston,2198, nsw,19280418,293,0.8400252768138275
3791, michaela, deese,16, leason close, craigie lea garden, charlestown,2537, nsw,19360507,745,0.8378379487974092
3792, charlie, goode,7, tauss place, grandview, mitcham,2557, vic,19761213,50,0.7165969052178209
3793, fraser, tadege,1, mcinness treet, roweth orpe, scarborough,2870, nsw,19001013,108,0.732133461291762
3794, ashleigh, whiteway, , cotton street, tubbarubba, park orchards,3123, vic,19610704,714,0.7250349919137732
3795, xavier, matosn,10, , rank in park, kellyville,3039, vic,19620202,2602,1.0
3796, anna, eisner,28, creswell street, giants creek vinyard, seven hills,6155, qld,19661231,2603,1.0
3797, ambre, blackwell,25, thomson street, , salibsury,3188, nsw,19160211,65,0.5226601702262663
3798, ashley, carboqne,13, louis loder street, john flynn medical centre, blacktown,2423, vic,19260703,568,0.7867601907674867
3799, george, blavd,15, mcdonald street, burncide, mount wliza,6567, sa,19730806,491,0.5702567050052185
3800, abbey, campbell,81, adair street, arcadia, wantirna,6051, sa,19211108,639,0.8608575508719885
3801, michael, wucyatsch,66, meehan garden, medical ecntre, dianella,4700, wa,19190110,281,0.7061590965485294
3802, michaela, ,27, markell place, nunnook, frenchs ofrest,6782, qld,19250608,2604,1.0
3803, magnus, boyle,11, bindiri place, naringal orchard, raceview,2036, qld,19540417,893,0.8054841
3804, hamish, ryan,5, bonney street, , adamstown,2224, nsw,19161128,1001,0.785151626896748
3805, emiily, beams,23, kingscote crescent, cromdale, warrane,6163, nsw,19481014,171,0.8655301935834492
3806, benjamin, etherington,92, westbury circuit, mallaby, apple tree creek,5045, nsw,19950411,442,0.9407711021989162
3807, sarah, mccarhty,142, bunurung close, villa 1/4, hope valley,2124, nsw,19420905,1004,0.8075962
3808, kirra, riddell,23, rene street, medical centre, burpengary,2774, qld,19140824,732,0.7839434781425686
3809, zachary, clarie,16, , st john of god hospital, camiar,2120, qld,19300102,352,0.7251548758883233
3810, lily, les,14, learmonth drive, glenview, patterson lakes,2031, tas,19181114,860,0.8649726791999577
3811, alexandra, howie,18, clancy street, terranora, goodwood,3033, act,19551111,974,0.8322845653061457
3812, xavier, david,10, mcluckie crescent, glenbare, murdoch,3143, sa,19320323,366,0.8986293089099487
3813, chalres, trevorvrow, , duggan street, inishmore, whitebridge,5473, vic,19721022,957,0.7992619312276144
3814, natalia, marceta,57, halford cescent, kamilaroi dottage, ,6072, wa,19820807,2605,1.0
