rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth,Cluster ID,confidence_score
3829, stephanie, rollins,22, bullumbir street, oakdale, worongary,2355, nsw,19000908,1932,1.0
3830, ruby, jeffries,73, forbes sotreet, underwood, st albans,4155, nsw,19490705,139,0.9117531181873162
3831, bellchambers, matthew,7, illawarra court, carisbrook, southqperth,4670, vic,19340701,1146,0.91174734
3832, declen, ,1, drosera place, quandialla, yarra junction,800, vic,19760613,167,0.9117492741210738
3833, tabitha, mcgirr,8, longerenong street, berkeley vlge, barmera,4218, act,19221120,472,0.9117505310094156
3834, georgia, cookson,27, turne rplace, kapeka, salisbur y east,3840, qld,19530305,794,0.9117516426740038
3835, jessica, baillie,26, tarcolla retirement village, custance street, tweedgheads,4184, nsw,19281031,723,0.9117541515670138
3836, ryman, samel,31, , allunga, brightwaters,3053, qld,19670118,1933,1.0
3837, d'arcy, tchung,222, sinclair street, the boulevarde, rosslea,3950, vic,19340806,1934,1.0
3838, sarah, white,48, sadlier street, berkeley village, ,2263, vic,19310728,1025,0.9117530196870747
3839, ryan, noble,12, ellerston avenue, railway cottage, mount eliza,4850, qld,19890124,1935,1.0
3840, lachlan, hyland,16, colebatchplace, penqui te road, new lambton heights,4305, qld,19340129,542,0.9117537883436643
3841, daniel, baynes,46, alsop ldose, snug beach cvn park, longreach,2415, vic,19760501,847,0.9117531
3842, edward, locyk,57, , northbourne, auvurn,4030, nsw,19071214,1149,0.911753
3843, lachlan, ,59, liverpool street, , moorooka,3756, qld,19120804,1936,1.0
3844, reece, miels,75, woronora street, wandearah, leslie vale,3101, nsw,19410117,766,0.911753834076304
3845, jackson, eglinton,840, fowles street, mountv iew, burleigh heads,2830, sa,19830807,590,0.911753847708153
3846, molly, dudley, , yolla place, hamilton, cleveland,4006, wa,19710811,1150,0.9117539
3847, talissa, matoga,13, currong street, glen quoin, mirrabooka,6401, vic,19831230,1151,0.91174775
3848, ned, george,4, colborne place, rosdeale, marygorough,2226, wa,19290715,948,0.9117523678293186
3849, samuel, webb,16, tourist c aravn park, balala dplace, osborne park,5032, vic,19401203,660,0.9117503516036033
3850, , morrion,42, parnell place, , davistown,2580, nsw,19620915,381,0.9117470975620665
3851, jack, ,2, eaglemont retreat, hopetoun quays, scarborough,5045, qld,19390818,359,0.9117513597107028
3852, jake, madigan,50, , panagni, port pirie,2360, nsw,19110414,831,0.9117538
3853, noah, sounness,18, leist street, moondani, seaforth,832, qld,19900129,91,0.9117507331052235
3854, amelia, kochiwama,44, antares rcescent, telope a park, benwpa,7017, nsw,19000626,36,0.9117527998208605
3855, tina, stubbs,417, barwell place, , cromer heights,3869, nsw,19030715,1091,0.9117525825935789
3856, madeleine, bibb,22, henty srteet, walea, nambour,4500, tas,19970902,675,0.9117504829919418
3857, toby, garran,8, mcguiness place, the tips, miami,3125, qld,19520817,240,0.9117537
3858, sean, mattyews,19, , marandyvale, bunbury,5051, sa,19520805,490,0.911753078611313
3859, louise, breheny,13, hawker street, , woodcroft,2165, sa,19460104,1065,0.91175383
3860, zachary, ,14, teakle place, the bowery, yarram,2299, sa,19100817,229,0.9117519265176672
3861, dayna, rocca,49, goodwin street, , sunshine beach,4070, qld,19290208,1937,1.0
3862, carla, chraplewski,4, myall street, kyree, leichhardt,6726, vic,19311129,1938,1.0
3863, ryan, milburn,1041, rogers street, locn 1383, rostrevor,2065, wa,19760702,1939,1.0
3864, samantha, moskwa,28, phillip avenue, riverpark, bacchus marsh,2282, sa,19560206,618,0.9117537434905214
3865, vincent, tkachuk,333, dooland court, hobbit hole, tomakin,4350, tas,19750227,1940,1.0
3866, tynan, blacokw,15, annear place, niok, reholq,4034, nsw,19690520,1941,1.0
3867, pulfrd, cassandra,7, summerville crescent, , black rock,2315, vic, ,677,0.9117475750813248
3868, james, farnham,3, wanganeenavenue, marjidin, port broughton,2107, sa,19011012,757,0.9117527400173451
3869, taliah, crouch,104, dumas street, mermaid plaza dental centre (cnr gold co, dorrigo,7250, nsw,19700716,1006,0.9117402727487237
3870, ashlee, amson,57, kenned y srreet, brentwood vlge, bundamba,4067, tas,19071124,179,0.9117476220419217
3871, kiana, furness,5, wittenoom crescent, , macquarie fields,2446, vic,19220320,1942,1.0
3872, callum, whiye,19, morningsite, bock place, redbank plains,2137, vic,19470908,121,0.9117472162820828
3873, joshua, linnell,2, lambrigg street, craigie lea garden, balwyn north,3185, qld,19260812,30,0.9117476744549022
3874, bailee, shepherd,35, rose scott circuit, gillin park, coonawarra,4650, vic,19241019,64,0.9117503162501479
3875, jacob, white,11, hacke place, belgrade park, bayview heights,2229, vic,19590228,620,0.9117498395954915
3876, jessica, mac kinder,15, wright place, , lavender bay,4727, vic,19561122,243,0.9117492134405194
3877, meagan, watkins-lyall,78, clancy street, , broken hill,4169, sa,19860817,640,0.9117514494145881
3878, jordan, goled,6, sharwood crescent, sunforest therapy centre, belmont,2155, nsw,19941117,937,0.9117528503900413
3879, harriosn, white,1, kitchener street, greehnills, minchinbury,4109, wa,19260828,1943,1.0
3880, emmerson, lock,5, burnie sreet, , thursday island,3147, vic,19211129,79,0.9117535746318353
3881, emma, munyarryun,64, warner place, lot nq, dromana,5052, nsw,19580605,905,0.9117539
3882, ethan, bartel,298, meyrick place, bingletree, tarragindi,3691, nsw,19901001,896,0.9117515087775035
3883, zierhlz, louis,6, manifold place, beltrasna angus stud, barrack ehights,5250, vci,19661015,810,0.91174550936743
3884, joshua, villiers,273, goyder street, loughmore, adelaide,2484, vic,19730628,566,0.9117524031835957
3885, benjamin, white,1, kitchener street, greenhlls, minchihbury,4109, wa,19260828,688,0.9117532166876677
3886, clarke, wi,51, severne crescent, hazelwood garden, coodanup,5070, sa,19400516,708,0.9117481409845646
3887, william, panagaris,39, dryandra street, emmavale, teesdale,5554, vic,19240824,168,0.9117537434905214
3888, talia, oliveri,72, ankaa place, westleigh, mosman,3311, qld,19020831,891,0.9117530105406292
3889, jayme, paine,156, leita court, ripplevale, naremburn,3082, act,19000226,1944,1.0
3890, david, huddy,40, mina wylie crescent, , torquay,3211, qld,19840327,567,0.9117527836387288
3891, lachlan, butt, , follett street, eldwick, corowa,4065, nsw,19220712,498,0.9117527593655368
3892, toby, geraghty,49, la perouse street, , west lakes,2141, nsw,19450115,1088,0.91175306
3893, kelsy, charman,46, hobbs street, cornucopia, tomakin,4820, vic,19940729,990,0.9117532369154321
3894, izaac, pascoe,75, mugga way, camden, ryde,2602, nsw,19920603,1945,1.0
3895, jamie, kranz,8, , rmbh 884, port macquarie,5085, vic,19921217,1946,1.0
3896, jakob, clarke,47, leven street, lamington national, primbee,5062, vic,19610203,543,0.9117447970635049
3897, nathan, monaco,16, hollid place, villa 2, summer hill,4207, nsw,19251021,1101,0.9117535944199457
3898, jack, ban,17, throssell street, killarney, pymble,2570, qld,19530428,804,0.9117532817683175
3899, lachlan, hersey,26, southern c ross drive, tezales, frankston,2056, sa,19620521,836,0.9117528939235331
3900, noah, weavell,20, bromell circuit, eveston park, new town,3934, tas,19980505,879,0.9117535948596817
3901, blake, bristow,12, archibald street, the willows, cleveland,1248, nsw,19540515,268,0.9117532773709748
3902, laura, ryna,3, trumble street, craigie-lea, orange,2289, , ,48,0.9117546682614004
3903, benjamih, foottit,10, macrobertson street, bowan brae, nunawading,4814, vic,19350513,759,0.9117532
3904, adriana, pinto,46, dryandra street, quandialla, brunswicu west,5417, qld,19450702,169,0.9117538331968299
3905, alexanrda, rohleder,2, kurrama close, albion grove, kilmore,4218, sa,19260609,351,0.9117528992003214
3906, fergus, eveston,17, gurr street, glenmore, mount eliza,3037, sa,19231011,1947,1.0
3907, mitchell, mccombes,153, maranoa street, warrigunya, mount gravatt,4113, nsw,19650101,1948,1.0
3908, lochlan, prinlge,10, albermarle place, ponderosa, woori yallock,5355, qld,19780720,657,0.911750018120827
3909, patick, dargaville,18, cerutty crescent, , s tlucia,3364, nsw,19770925,520,0.9117532817683175
3910, yasmin, white,9, hallen close, kings apmts, charlestown,2756, nsw,19260409,780,0.911753138415058
3911, hage, harriet,40, togo place, , ,2300, nsw,19950203,1949,1.0
3912, woolger, isaac,9, ashburton circuit, kookaburra village, buniyp,5022, vic,19090613,1950,1.0
3913, anthony, coulson,2, clarkson street, cadogan, tin can bay,3094, vic,19380218,1072,0.9117528655608012
3914, charlotte, reid,14, moorhouse street, ainslie house, karratha,2023, nsw,19910501,1951,1.0
3915, silas, butter,1, burkitt street, tubrubucca, canley vale,2031, nsw,19431110,1048,0.9117542
3916, edgecombe, reuben,6, ashburton circuit, northavenue, old guildford,4213, vic,19920512,104,0.9117463025817767
3917, caleb, kennaway,41, challinor crescent, currandina, minmi,7310, nsw,19690622,1152,0.91175425
3918, georgia, gamaly,109, barrington crescent, rmbh 884, deniliquin,5710, qld,19450326,1952,1.0
3919, lynae, morrison,119, praed place, sunnyspot farm, figtree,5125, nsw,19900803,1953,1.0
3920, , ,18, disney vourt, ramano estate locn 1, labrador,2281, vic,19450301,230,0.9117504356340744
3921, callum, dabinet,12, darebin place, brinjarry, nyah west,4567, sa,19690221,1954,1.0
3922, michael, tylkowski,276, ashburton circuit, the market place, st peters,2570, nsw,19290421,1034,0.9117531478693303
3923, lauren, paine,3, mcveyplace, yambira, helidon,2463, qld,19440502,180,0.9117528084396058
3924, ethan, pettingill,31, carruthers street, glenefer a rden, gosford esst,2031, nsw,19890131,1102,0.9117535948596817
3925, oscar, rees,48, cannan crescent, brentwo od vlge, cooma,5512, wa,19700718,1153,0.91175306
3926, kaitlin, fitzpatrick,4, tenison-woodscircuit, navi llus, corrimal east,2909, vic,19790109,55,0.9117430405993554
3927, ella, carraill,9, costello circuit, old post office, darlington,2830, nsw,19110316,474,0.911748409646969
3928, tristan, hunting,22, jerrabombefra avenue, , toronto,4847, qld,19430818,764,0.9117515921494878
3929, liam, sedgley,99, tinderry circuit, brentwood vlge, glen innes,6010, nsw,19270304,1955,1.0
3930, robbie, nelsen,32, ipima street, , sunshine,2355, vic,19360330,1956,1.0
3931, trey, ballantyne,425, wynter place, belmore river, labertouche,4124, vic,19960209,659,0.9117515984815403
3932, jessica, smallacombe,34, eve place, ellersxlee, nunawading,5540, vic,19060713,287,0.9117538780500183
3933, tiana, stbubd,417, barwellplace, lochlee, cromer heights,3869, nsw,19030715,1957,1.0
3934, timotht, broadby,1, mareng place, lewin lodge, ,2770, qld,19670530,1010,0.9117529989316806
3935, dixon, dominic,40, candlebark close, elmwo od, orange,4178, act,19420409,137,0.9117477544814928
3936, sebastian, waller,1, chinner crescent, , dapto,3016, wa,19290524,1958,1.0
3937, danny, campbell,95, totterdell street, moama, shellharbour,2209, vic,19951105,509,0.9117428063364275
3938, james, van wijk,4, macqueen place, noelurma, picnic bay,3147, vic,19091004,1154,0.9117519458656805
3939, danbel, kluske,4, hawkesbury crescent, trito n units, oakhurst,3175, nsw,19820727,259,0.911753177991088
3940, whiteway, ashleigh, , cottonx treet, tubbargbba, park orchards,3123, vic,19610704,1959,1.0
3941, patrick, fitzpatrick,4, tenison-woods circuit, navillus, corrimal east,2099, vic,19790109,55,0.7280866485548008
3942, coby, berry,27, heagney crescent, , cremorne,3078, vic,19260518,379,0.9117532773709748
3943, tayla, greecn,38, kambalda crescent, ambevrale, bonville,2905, vic,19310175,447,0.9117488062662852
3944, de la cruz, cambell,373, wirrawayc rescent, boxgrove, balaklava,2111, nsw,19870911,933,0.9117482306851782
3945, , white,61, eppalock street, brentwood vlge, taigum,2644, nws,19351102,22,0.9117440283753018
3946, erin, humphreys,11, endeavour street, lake macquarie vlge, umina beach,4873, nsw,19670519,174,0.9117532849344043
3947, isabella, bradshaw,34, shenton crescent, heritage est, barwon heads,2261, vic,19610622,812,0.9117524322057742
3948, olivia, blackwell,21, barton highway, rowetohrpe, artarmon,2292, qld,19641223,942,0.9117530179281428
3949, william, bracci,13, hann street, upper flat, camp hill,2154, nsw,19470617,1041,0.9117536427029542
3950, mikayla, clarke,225, richardsoncircuit, windy gully, campbell town,3814, vic,19970326,1143,0.9117531
3951, william, lazaroff, , leah y close, millwood, forbes,7256, qld,19780204,75,0.9117539525855143
3952, toby, bovill,5, tyson street, colbes, findon,2640, nsw,19530821,1960,1.0
3953, blake, moody, , studley street, rosev ale, riverwood,4869, qld, ,1095,0.9117554628773101
3954, keelni, de wouytch,53, , kyeema, beaumaris,4506, wa,19100920,390,0.9117390145251387
3955, joel, ejlak,61, , brentwood vlge, taigum,2644, nsw,19351102,24,0.9117540568033928
3956, kirra, truslove, , epacris place, sunnyview, kirribilli,4500, wa,19070603,1155,0.9117540917625822
3957, aidan, blackwell,24, eddy crescent, crosshills, whiteqpatch,2121, vic,19980911,332,0.9117479398180788
3958, joshua, ,585, bardolph street, garden est, killaar,2500, wa,19880210,205,0.9117520848197196
3959, lucas, campbell,19, dyett circuit, kooyong, wangaratta,2594, vic,19520124,798,0.9117523829560225
3960, jaime, musolimo,324, elliottstreet, kildafra, bedfodrale,2081, qld,19631110,890,0.9117504204637322
3961, connor, crossingham,10, goossens place, allanvale, rostrevor,4109, vic,19101121,634,0.9117481
3962, wiol, seng,36, jim pike avenue, wariaei, yenagrie,5504, qld,19510103,875,0.9117503567043517
3963, , rundle,5, beaumont close, tyrone hills, st ivzes,4020, vic,19640105,217,0.9117520813018931
3964, , morrison, , parnell place, , chishozm,2508, nsw,19620915,390,0.9117390009294009
3965, madison, ,37, sanf ord place, white lodge, ringwood,5047, sa,19220609,1961,1.0
3966, jock, thorpe,37, cowdery place, the park, tighes hill,2452, vic,19050712,1962,1.0
3967, matthew, curry,12, eyre street, cameroo, blackmans bay,2533, wa,19570510,1963,1.0
3968, jackson, bowerman,14, maltby circuit, loravilla, bunbury,2260, wa,19940912,1964,1.0
3969, vincent, ruby,68, buny close, lumeah co ttage, elizabeth vale,3830, sa,19871128,1115,0.91173863
3970, emiily, noisier,251, ivo whitton circuit, kacadoo, blackburn north,3746, nsw,19470901,541,0.9117484451755447
3971, stephanie, westbrook,13, badimara street, , mount pleasant,2010, act,19520107,1134,0.91175365
3972, everett, xepheren,90, packer street, yonda iones, mill park,4375, sa,19750202,1965,1.0
3973, michaeka, deese,16, leaso nclose, craigie mea garden, charlestown,2537, nsw,19360507,825,0.9117530436525251
3974, spencer, green,24, yarra street, katalina forrest, taret,3829, act,19420313,1122,0.9117493629434096
3975, thomas, weidenhofer,3, woronora street, war veterans hme, clayfield,4068, qld,19241110,894,0.9117559
3976, cooper, dandie,54, coates ylace, , pakenhsm,6210, vic,19490201,683,0.9117539519259078
3977, tynan, abera,16, haines street, st john of god hospital, ballarat,2303, nsw,19370412,536,0.9117415845123279
3978, teaha, binns,26, castley circuit, warrambucac garden, rokeby,3816, nsw,19900612,957,0.911745771866067
3979, erin, kyriacou,32, holmes crescent, ferncliff, horsly,2138, vic,19900510,785,0.9117525614865032
3980, samantcha, doblinger,7, bangalay crescent, the hammond village, deer park,4380, nsw,19131222,806,0.9117528393967387
3981, mikaela, parr,40, ijong sstreet, , brookadle,3043, nsw,19111231,1148,0.9117524
3982, ashlie, mason,3, sinclair street, young retirement village, flagstaff hill,3201, nsw,19540731,423,0.9117522712647231
3983, james, warneke,56, namadgi circuit, carrangarra, dalby,3000, nsw,19140410,433,0.9117490846044084
3984, mitchell, creten,185, birrabilla, beattie crscent, moranbah,2525, nsw,19360703,57,0.9117471582411659
3985, kobe, george,19, tenison-woods circuit, cliff house 2, franiston,3208, qld,19960914,55,0.7280868239755846
3986, thomas, miles,18, caley crescent, villa 2, sunshine,4703, sa,19620721,1050,0.9117536399326169
3987, chloe, arneil,113, pullen street, blue hills, belmont,4883, nsw,19951224,299,0.9117515203862561
3988, magnus, mazzone,22, ingham place, , ,2285, nt,19650426,756,0.9117537329368441
3989, cooper, coxno,8, downard street, homewod, laanecoorie,3182, sa,19070923,330,0.9117502168735957
3990, sarah, mccarthy,142, bunurung close, villa 1/4, hope valley,2214, nsw,19420905,1147,0.91175187
3991, beau, chandler,10, fox place, , burwood,4810, tas,19180422,820,0.9117529000797862
3992, mithcell, richmond,38, fidge stfeet, wentworbh house, blair athol,6148, nsw,19110605,944,0.5458743888290839
3993, alexandra, kiss,15, shellshear place, yambria, mclarne vale,2209, wa,19600804,552,0.9117453695443543
3994, samantha, limbert,4, coghlan street, mari-ma farm, clareville beach,5169, vic,19731222,1966,1.0
3995, sam, shrowder,21, aspinall street, crestwood, eden,4133, vic,19981214,1967,1.0
3996, caleb, white,29, couchman crescent, yarawee, rosebud,3796, nsw,19110318,762,0.9117458470542626
3997, harryk, peachey,45, george street, wirreanda vlge, huonbrook,3194, sa,19760829,415,0.9117517172076117
3998, george, hope,76, kitchener street, g i brahman stud, nanneella,6530, vic,19760629,992,0.9117514784364529
3999, cameron, cordingley,12, waite street, summ erh ill, colc,5238, nsw,19700430,1100,0.9117537735685088
4000, melknda, sandman,468, nona place, st francis village, east hills,4065, tas,19540128,421,0.9117519062902032
4001, domenique, paterson,15, lubuma place, merewether public school, greensborough,3138, qld,19161017,583,0.9117531778151945
4002, jesse, rowan-kelly,453, wentworth avenue, , terrey hills,3134, tas,19620917,1968,1.0
4003, joshua, barritt,1009, westgarth street, , noble park,4208, nsw,19400216,1969,1.0
4004, jasmine, alderson,287, casuarina street, , wonthella,3610, nsw,19680723,860,0.9117524915693507
4005, carly, benger,1, gellibrand street, , carnegie,4011, nsw,19710126,113,0.9117538028549801
4006, madison, stubbis,36, kingsmil lstreet, lambar, cantrbury,2260, wa,19340903,1970,1.0
4007, amelia, strck,29, winser crescent, pangani, coffs harbour,2250, ,19640131,496,0.91175027755484
4008, jack, mcgurk,33, marrawah street, , condelljpark,3462, nsw,19940814,384,0.9117543339707803
4009, sophe, cureton,164, burraminga, drevermann zstreet, toronto,3149, qld,19920126,122,0.9117482016643815
4010, ben, shepherd,42, ironbark crescent, vinder lodge, bicton,5133, qld,19960926,1971,1.0
4011, flynn, weller,23, allunfa, woollum street, surreyxhills,2870, qld,19700106,572,0.9117502404927914
4012, nemesia, clarke,2, derrington crescent, hd curramulka, beechboro,2262, nsw,19870509,21,0.9117503
4013, damien, salt,15, haystack crescent, springdale, joondalup,2029, qld,19120623,1972,1.0
4014, , leslie,5, edmondson street, baringa cottage, gorokan,3023, nsw,19460413,231,0.9117502278665717
4015, crouch, ella,3, wybalenaxgrove, tieve tsra, urangan,3072, wa,19271130,811,0.9117451908085751
4016, lachlan, bishop,24, bateman street, , nowra,4575, wa,19830928,1051,0.91174513
4017, tynan, abera,16, haines street, st john of go d hospital, ballarat,2033, nsw,19370412,536,0.9117416214451197
4018, emiily, beams,1, tarrabool street, fronda, andergrove,2075, qld,19011124,833,0.911750480485536
4019, michaela, deese,16, craigie lae garden, leasonclose, charlestown,2537, nsw,19360507,825,0.9117536544439083
4020, john, humphreys,3, gangele street, eastwood cottage, woy woy,4700, vic,19890520,1055,0.91175205
4021, spencer, royans,24, yarra street, katalina forrest, taree,3820, act,19420313,1122,0.911750476308193
4022, chloe, arniel,113, pullen street, blue h ills, belmont,4838, nsw, ,299,0.9117532131697962
4023, braiden, goldsworthy,12, frencham place, willat rny, tumbarumba,2161, nsw,19501119,911,0.9117537936205061
4024, mcgirr, tabitha,19, longerenong street, , barmera,4218, act,19221120,1973,1.0
4025, eliza, luchko,7, kallara close, , woolgoolga,4213, nsw,19410915,748,0.9117535957391534
4026, nicholas, george,22, dooland court, sh b11, marshall,3074, vic, ,1974,1.0
4027, madeleine, pengryffyn,43, tuross close, colooli village, ,5107, nsw,19290406,285,0.9117523438200787
4028, caleb, lund, , dookie street, yarrabei, harristown,3218, nsw,19340220,824,0.91175355880135
4029, wilson, pinto,11, boustead circuit, jewells medical centre, granville,3161, qld,19971229,15,0.9117530284817346
4030, bradley, korbut,25, werriwacrescent, the old panrsonage, calisga,4205, wa, ,988,0.9117543701173766
4031, brooke, nguyen,98, , choeb, yarraville,2107, wa,19960816,390,0.9117385538945885
4032, sophie, dietrich,4, gatton street, seaforth vlge, deer park,3073, qld,19120317,1156,0.9117542
4033, angus, ryan,53, herron crescent, sherwood, hawthorn,3106, nsw,19950626,1975,1.0
4034, patrick, dargaville,18, cerutty crescent, rosedale, st lucia,3364, nsw,19770925,520,0.9117536392730129
4035, blake, moody, , studley street, rose vale, riverwood,4869, qld, ,1095,0.9117554426490355
4036, xepheren, everett,90, packerstreet, yonda p ines, bulimba,4370, sa,19750202,732,0.911753325961624
4037, katelyn, colegate,5, fiveash street, retirement village, londonderry,2195, nsw,19280828,43,0.9117533121099881
4038, david, goldswprthy,8, palmer street, , caulfield north,2200, vic,19650226,1064,0.91175336
4039, rebekah, modystach,34, taussw place, pyramid cara park, iluka,2216, nsw,19341113,703,0.9117538035145853
4040, elgza, mason,57, kennedy nstreet, brentwood vlge, bundaba,4067, tas,19071124,179,0.9117518665388527
4041, chloe, clarke,137, gurnai place, applewoods, edensor park,2518, vic,19350226,1976,1.0
4042, connor, nguyen,19, lance hill avenue, kittani, sale,2261, nsw,19860623,996,0.9117502872286654
4043, sophoe, parcoe,2, blackman crescent, lamington npational, pacific paradise,3284, sa,19941127,1068,0.9117525522521591
4044, joshua, morrison,22, santalum street, sec 202, kyabram,5044, sa,19901109,196,0.911749392844018
4045, dale, ottens,44, bellchambers crescent, antigua, wingham,5290, sa,19421010,309,0.9117511979801046
4046, jordean, rya,2, tahmyoor, carnegie cgrescent, millbrook,6040, vic,19900903,1977,1.0
4047, charlee, hugelbmann,8, martley circuit, eddington, mosman,4802, sa,19490921,665,0.9117527606847319
4048, thomas, evison,18, power street, , haigslea,2880, wa,19970523,1114,0.9117515681404589
4049, holly, coffey,85, endeavour street, dooducinn, brisbane,4860, vic,19200331,1157,0.91174805
4050, ella, crou ch,3, tieve tara, wybalena grove, urangan,3027, wa,19391003,811,0.9117429094859058
4051, archie, campbell,1, wagstaff place, belmore river, carlingford,4560, vic,19730903,1158,0.9117508922845798
4052, willow, froscio,378, yanda street, st johnof god hospital, keilor,5022, vic,19091226,38,0.91175383
4053, courtney, petersen,343, angophora street, kanangra hostel, altona north,2614, qld,19740401,1978,1.0
4054, michsel, david,10, mcluckie crescent, glebnrqe, murdoch,3143, sa,19320323,410,0.9117496250137929
4055, alexa-rose, hwite, , miles place, tourist caravn park, batemans bay,6169, nsw,19590818,119,0.9117470384659401
4056, lochlan, malorj,10, ponderosa, albermarle place, woori yallock,5355, qld,19780720,657,0.9117511657923212
4057, jacob, dichiera,58, solomon crescent, curtin house, harbord,2602, nsw,19741113,188,0.9117507937868227
4058, michaela, thrussell,27, markell place, nunnook, frenchs forest,6728, qld,19250608,110,0.9117532958398157
4059, caitlin, menzies,31, adair street, kilnacrott, wentworth falls,2758, nsw,19190514,983,0.9117526709795136
4060, ja red, jolky,84, macarthura venue, nareen gardens hostel, floreat,2290, nsw,19281125,636,0.9117488711238263
4061, sydoernko, david,12, fuhrmans treet, the mano rbraeside, sefton park,3153, vic, ,1047,0.9117482016643815
4062, samuel, webb,16, balala place, tourist caravn park, osborn e park,5032, vic,19401203,660,0.9117501136276326
4063, charles, trevorrow, , duggan street, inishmore, whitebridge,5473, vic,19721022,1083,0.9117492046462397
4064, william, pettingull,4, messenger street, browne's reef, coffs harbour,4670, nsw,19440720,678,0.9117488264930387
4065, hanna, friebel,7, mildenhall place, elmwood, blackheath,3561, vic,19861123,1979,1.0
4066, talai, oli veri,72, ankaa p lace, westleigh, mosman,3311, qld,19020831,891,0.9117513663065736
4067, samara, willing, , , coolinda, concord,3765, nsw,19270204,263,0.9117505194007932
4068, trinity, campbell,50, blamey crescent, beauchamp street, clayfield,3021, vic,19000209,1980,1.0
4069, maya, green,20, louisa lawson crescent, , bligh park,4817, wa,19790228,448,0.9117531181873162
4070, mikhaili, petersen,1, mcluckie rescent, , swan hill,3124, qld,19940727,1159,0.91175383
4071, jade, brownw,21, noble close, circle h, avoca,3180, qld,19921015,61,0.9117530284817346
4072, jack, fernando,18, hall street, rankin park, mitcham,6006, vic,19460903,1981,1.0
4073, patrick, vincent,21, outtrim avenue, glendower, willetton,3984, nsw,19510921,772,0.9117531181873162
4074, schkirra, walpole,4, namadgi circuit, rydellan, bibra lake,2234, nsw,19560330,826,0.91175145
4075, benjamin, koerbin,15, wybel anah, violet grover place, mill park,2446, nsw,19210210,528,0.9117501
4076, lachlian, burt, , follett street, eldwick, corowa,4065, nsw,19220712,1982,1.0
4077, lucy, bela,1619, myall street, cohuna estate, ryed,4163, vic,19090524,1144,0.9117542
4078, samuel, mccarthy,63, kanbi place, ponderosa, osborne park,2166, nsw,19400529,1983,1.0
4079, jarod, mccarthy,63, kanbi place, , osborne park,2166, nsw,19400529,173,0.9117528798520991
4080, isabella, daloia, , geeves court, john flynn mefical centre, frankston,2146, vic,19260410,428,0.9117494218652065
4081, keelin, priest,53, albermarle place, kyeema, beaumaris,4506, wa,19100920,1086,0.911752656468384
4082, christian, ,10, booleestreet, noss, doubleview,4352, ,19491125,178,0.9117493776738551
4083, luke, hindess,45, gledden street, nairn lodge, clarence park,4703, qld,19771109,1056,0.9117457863760647
4084, charzlie, goode,7, taussplace, , mitcham,2575, vic,19761213,52,0.9117525819339828
4085, gilbertson, andrew,116, anembo s treet, apt 312 the rock wall, nedlands,4702, nsw,19460513,397,0.9117482900459286
4086, emiily, morrison,29, foveaux street, kareela, hamilton,4700, nsw,19430721,682,0.9117501
4087, melissa, lanzotti, , balfour rcescent, killaravlodge, cranbourne,2064, vic,19080103,62,0.9117459
4088, alexancra, howie,18, clancy street, , goodwood,3033, act,19551111,184,0.9117532672570874
4089, david, ried,40, mina wylie crescent, , thornbury,3281, qld,19840327,567,0.5458741315558076
4090, , reid,90, prichard circuit, sundown motor vill, oak flats,6163, vic,19660308,1984,1.0
4091, caresse, lyden,13, nemarang c rescent, sunnyspo tfarm, nunawading,3199, sa,19250803,626,0.9117537531647268
4092, isabella, shandley,57, fincham crescent, wilga, monto,2642, nsw,19520602,308,0.9117541515670138
4093, taliah, lowe, , rayment place, colbin park, edithvale,2346, sa,19090206,1120,0.9117524
4094, thomas, white,46, forlonge street, cleveland, spearwood,2471, sa,19101219,34,0.9117528200485293
4095, emiily, robson,97, bungonia street, st francis vlge, dianella,5066, wa,19420328,929,0.9117532136974769
4096, jack, patafta,695, leahy close, redhills, charlestown,3134, vci,19400728,751,0.9117536
4097, jasmine, royle,5, minehan place, geregarowstation, werirngton,5162, nsw,19471027,392,0.9117507937868227
4098, cooper, coxon,35, downard street, homewood, laanecoorie,3128, sa,19070923,330,0.9117517176473382
4099, lily, hyland,11, durack steret, roxall, wilroy,2250, nsw,19440426,962,0.9117530133109467
4100, jack, weller,10, tristania street, sect 341, thornbury,4280, nsw,19010507,1985,1.0
4101, james, vincent,40, cumpston place, pacific palms caravn park, capertee,3530, nsw,19620905,412,0.9117507792760017
4102, xani, green,2, phillip avenue, abbey green, armidale,5108, nsw,19390410,656,0.9117538331968299
4103, keeley, felmingham,32, angliss place, cranbrook, annandale,2640, nsw,19860811,246,0.911751413796858
4104, silas, edhouse,13, fincham cr escent, gateway vlge caravn park, terrimal,2702, nsw,19460712,786,0.9117531485289306
4105, sonja, wilknis,1024, alfred hill drive, st john of god hospital, huonville,2768, ,19741205,536,0.9117396178634816
4106, zane, wilkids, , britten-jones drive, cerbrus, coolaroo,6208, nsw,19471017,535,0.9117492433410772
4107, eboni, pantazopoulos,76, waughtclose, wyomingpark, aldgate,2325, sa,19860807,53,0.9117533556437077
4108, kai, white,8, allunga, cockcroft avenue, parramtta,4197, ,19551009,86,0.9117509728166288
4109, silzs, noble,253, ainsworth street, yongaoa, clayton,2281, wa,19211208,672,0.9117527400173451
4110, callnum, arbuckle,11, crozier ircuit, belmore river, narellan,4555, nsw,19010927,1160,0.91175383
